ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,29/01/2015,,09412071,Telereal Property Partners Limited,29/01/2015,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,01/12/2014,,09335291,Telereal Trillium Limited,01/12/2014,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/05/2014,,09060507,Lou Hanwell Limited,28/05/2014,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/05/2014,,09060507,Lou Hanwell Limited,28/05/2014,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,17/04/2014,,SC475583,Castle Water Limited,17/04/2014,,36000,"Water supply, sewerage, waste management and remediation activities","Water collection, treatment and supply"
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,25/11/2013,,08788866,London Wall Outsourcing Freeholds Limited,25/11/2013,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,04/11/2013,,08759991,Newlenoir Racing Limited,04/11/2013,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,26/09/2013,,08708098,Lou Martin Investments Limited,26/09/2013,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,02/09/2013,,08671463,Telereal 112 Investments Limited,02/09/2013,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,16/07/2013,,08527922,Newlenoir Limited,14/05/2013,,71129,"Professional, scientific and technical activities",Other engineering activities
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,16/07/2013,,08527922,Newlenoir Limited,14/05/2013,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,16/07/2013,,08528042,Eurekagen Limited,14/05/2013,,71129,"Professional, scientific and technical activities",Other engineering activities
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,16/07/2013,,08528042,Eurekagen Limited,14/05/2013,,72190,"Professional, scientific and technical activities",Other research and experimental development on natural sciences and engineering
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/06/2013,,08589183,Telereal Secured Finance Plc,28/06/2013,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/06/2013,,08589189,Telereal Secured Finance Holdings Limited,28/06/2013,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,17/06/2013,,08572902,Rlh Property Developments Limited,17/06/2013,19/11/2020,68320,Real estate activities,Management of real estate on a fee or contract basis
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,17/06/2013,,08572904,Telereal 112 Property Limited,17/06/2013,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,02/11/2012,,08279760,Trillium Property Investments Limited,02/11/2012,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,13/09/2012,,08212907,Lou Investments Limited,13/09/2012,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,21/03/2012,,08000485,Trillium Property Trading (Falkirk) Limited,21/03/2012,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,23/01/2012,,03570156,Trillium (Media Services) Limited,20/05/1998,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,23/01/2012,,03528782,Trillium Property Services Limited,11/03/1998,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,07/11/2011,,07836704,Trillium Property Trading Limited,07/11/2011,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,22/09/2011,,07783838,Telereal 112 Holdings Limited,22/09/2011,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/09/2011,,07773056,Flagstaff 5 Limited,14/09/2011,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,19/07/2011,,07711112,Flagstaff 3 Limited,19/07/2011,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,19/07/2011,,07711128,Flagstaff 4 Limited,19/07/2011,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,19/07/2011,,07711111,Flagstaff 1 Limited,19/07/2011,10/04/2018,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,19/07/2011,,07711157,Flagstaff 2 Limited,19/07/2011,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,22/04/2010,,06418982,The Pennies Foundation,06/11/2007,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,12/01/2009,,03515012,Trillium Group Limited,17/02/1998,13/09/2022,41100,Construction,Development of building projects
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,12/01/2009,,03487308,Trillium Holdings Limited,23/12/1997,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/11/2008,,06761256,London Wall Outsourcing Limited,28/11/2008,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/02/2006,,04269235,Amberglow Ltd,13/08/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/02/2006,,04243016,Amberglow Services Holdings Limited,28/06/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,28/02/2006,,04164028,Telereal Holdings Limited,20/02/2001,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,26/10/2005,,05603348,The Fun Fed Ltd,26/10/2005,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,26/10/2005,,05603348,The Fun Fed Ltd,26/10/2005,,90030,"Arts, entertainment and recreation",Artistic creation
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04175685,Terrace Sp Lp Limited,08/03/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04222524,Telereal Developments Limited,23/05/2001,,41100,Construction,Development of building projects
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04175670,Telereal 112 Limited,08/03/2001,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04175679,Telereal Services Limited,08/03/2001,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04364899,Telereal Ventures Limited,01/02/2002,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04243004,Telereal (Lw) Holdings Limited,28/06/2001,18/10/2022,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04175692,Terrace Sp Holdings Limited,08/03/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04531987,Telereal Securitised Freehold Nominee Limited,11/09/2002,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04531148,Telereal General Freehold Nominee Limited,10/09/2002,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04424499,Telereal Freehold Nominee Company Limited,25/04/2002,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/09/2005,,04222576,Telereal Telecom Services Limited,23/05/2001,,68209,Real estate activities,Other letting and operating of own or leased real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,29/09/2005,,04242811,Terrace Gp Holdings Limited,28/06/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,29/09/2005,,04243018,Terrace Gp Lp Limited,28/06/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/11/2001,,04222574,Telereal Securitised Property Trustee 2 Limited,23/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/11/2001,,04227833,Telereal Securitised Property Parent Limited,04/06/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/11/2001,,04221633,Telereal Securitised Property Gp Limited,22/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/11/2001,,04222582,Telereal Securitised Property Trustee 1 Limited,23/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,14/11/2001,,04243014,Telereal Securitised Property Holdings Limited,28/06/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04222539,Telereal General Property Trustee 2 Limited,23/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04243011,Telereal Trading Property Limited,28/06/2001,,41100,Construction,Development of building projects
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04175698,Telereal General Property Holdings Limited,08/03/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04222546,Telereal General Property Gp Limited,23/05/2001,,41100,Construction,Development of building projects
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04222556,Telereal General Property Parent Limited,23/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,31/10/2001,,04224476,Telereal General Property Trustee 1 Limited,29/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/10/2001,,04221641,Telereal Securitisation Holdings Limited,22/05/2001,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,30/10/2001,,04221626,Telereal Securitisation Plc,22/05/2001,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,11/09/2015,03/07/2023,02598216,Landmatch (L.E.a.) Limited,04/04/1991,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,11/09/2015,03/07/2023,02598216,Landmatch (L.E.a.) Limited,04/04/1991,,68320,Real estate activities,Management of real estate on a fee or contract basis
Right,Centre for Policy Studies,01/01/1974,296Yt1zhuoRIaU-ZifngSkupppQ,Graham Henry Edwards,Director,27/02/2013,08/03/2023,08422273,Rlh Property Limited,27/02/2013,20/06/2023,68209,Real estate activities,Other letting and operating of own or leased real estate
